id,general_team,general_city,general_team_name,full_name,is_active,draft_team,draft_city,draft_team_name,organization_type,seniority,position,from_year,to_year,g-league,greatest_75_flag,height_definitivo,weight,hub,num_equipos
203516,1610612748,Miami,Heat,James Ennis III,Inactive,1610612737.0,Atlanta,Hawks,College/University,8.0,Forward,2014.0,2021.0,Yes,No,198.12,97.5,USA,7
2405,1610612742,Dallas,Mavericks,Amar'e Stoudemire,Inactive,1610612756.0,Phoenix,Suns,High School,15.0,Forward-Center,2002.0,2015.0,No,No,208.28,111.1,USA,4
202738,1610612738,Boston,Celtics,Isaiah Thomas,Inactive,1610612758.0,Sacramento,Kings,College/University,12.0,Guard,2011.0,2021.0,Yes,No,175.26,83.9,USA,10
203540,1610612738,Boston,Celtics,Gigi Datome,Inactive,0.0,Undrafted,Undrafted,Unknown,2.0,Forward,2013.0,2014.0,Yes,No,203.2,97.5,Western Europe,2
2422,1610612756,Phoenix,Suns,John Salmons,Inactive,1610612759.0,San Antonio,Spurs,College/University,13.0,Forward,2002.0,2014.0,No,No,198.12,95.3,USA,5
203088,1610612756,Phoenix,Suns,Kendall Marshall,Inactive,1610612756.0,Phoenix,Suns,College/University,5.0,Guard,2012.0,2015.0,Yes,No,193.04,90.7,USA,3
202708,1610612740,New Orleans,Pelicans,Norris Cole,Inactive,1610612741.0,Chicago,Bulls,College/University,7.0,Guard,2011.0,2016.0,Yes,No,187.96,79.4,USA,3
203120,1610612740,New Orleans,Pelicans,Justin Hamilton,Inactive,1610612755.0,Philadelphia,76ers,College/University,4.0,Center,2013.0,2016.0,Yes,No,213.36,115.7,USA,3
200761,1610612740,New Orleans,Pelicans,Shawne Williams,Inactive,1610612754.0,Indiana,Pacers,College/University,8.0,Forward,2006.0,2014.0,Yes,No,208.28,104.3,USA,8
203080,1610612743,Denver,Nuggets,Thomas Robinson,Inactive,1610612758.0,Sacramento,Kings,College/University,6.0,Forward,2012.0,2016.0,Yes,No,208.28,107.5,USA,3
203115,1610612743,Denver,Nuggets,Will Barton,Active,1610612757.0,Portland,Trail Blazers,College/University,11.0,Guard,2012.0,2023.0,Yes,No,195.58,82.1,USA,4
2570,1610612762,Utah,Jazz,Kendrick Perkins,Inactive,1610612763.0,Memphis,Grizzlies,High School,14.0,Center,2003.0,2017.0,Yes,No,208.28,122.5,USA,5
201167,1610612757,Portland,Trail Blazers,Arron Afflalo,Inactive,1610612765.0,Detroit,Pistons,College/University,12.0,Guard,2007.0,2017.0,No,No,195.58,95.3,USA,5
202087,1610612757,Portland,Trail Blazers,Alonzo Gee,Inactive,0.0,Undrafted,Undrafted,Unknown,8.0,Forward,2009.0,2016.0,Yes,No,198.12,102.1,USA,4
203477,1610612755,Philadelphia,76ers,Isaiah Canaan,Inactive,1610612745.0,Houston,Rockets,College/University,6.0,Guard,2013.0,2018.0,Yes,No,182.88,90.7,USA,4
201609,1610612748,Miami,Heat,Goran Dragic,Active,1610612759.0,San Antonio,Spurs,Other Team/Club,15.0,Guard,2008.0,2023.0,No,No,193.04,86.2,Eastern Europe,8
101122,1610612756,Phoenix,Suns,Danny Granger,Inactive,1610612754.0,Indiana,Pacers,College/University,11.0,Forward-Guard,2005.0,2014.0,No,No,205.74,100.7,USA,6
101150,1610612761,Toronto,Raptors,Lou Williams,Inactive,1610612755.0,Philadelphia,76ers,High School,18.0,Guard,2005.0,2021.0,Yes,No,187.96,79.4,USA,5
200779,1610612760,Oklahoma City,Thunder,Steve Novak,Inactive,1610612745.0,Houston,Rockets,College/University,11.0,Forward,2006.0,2016.0,Yes,No,208.28,102.1,USA,7
1890,1610612739,Cleveland,Cavaliers,Shawn Marion,Inactive,1610612756.0,Phoenix,Suns,College/University,16.0,Guard-Forward,1999.0,2014.0,No,No,200.66,103.4,USA,3
200761,1610612765,Detroit,Pistons,Shawne Williams,Inactive,1610612754.0,Indiana,Pacers,College/University,8.0,Forward,2006.0,2014.0,Yes,No,208.28,104.3,USA,8
203113,1610612765,Detroit,Pistons,Quincy Miller,Inactive,1610612743.0,Denver,Nuggets,College/University,4.0,Forward,2012.0,2014.0,Yes,No,205.74,95.3,USA,2
2743,1610612764,Washington,Wizards,Kris Humphries,Inactive,1610612762.0,Utah,Jazz,College/University,14.0,Forward,2004.0,2016.0,No,No,205.74,106.6,USA,5
201202,1610612765,Detroit,Pistons,Joel Anthony,Inactive,0.0,Undrafted,Undrafted,Unknown,11.0,Center,2007.0,2016.0,Yes,No,205.74,111.1,North America,4
2037,1610612746,Los Angeles,Clippers,Jamal Crawford,Inactive,1610612739.0,Cleveland,Cavaliers,College/University,21.0,Guard,2000.0,2019.0,No,No,195.58,90.7,USA,7
101179,1610612747,Los Angeles,Lakers,Ronnie Price,Inactive,0.0,Undrafted,Undrafted,Unknown,13.0,Guard,2005.0,2016.0,No,No,187.96,86.2,USA,3
202962,1610612742,Dallas,Mavericks,Greg Smith,Inactive,0.0,Undrafted,Undrafted,Unknown,6.0,Center,2011.0,2015.0,Yes,No,208.28,113.4,USA,3
203469,1610612766,Charlotte,Hornets,Cody Zeller,Active,1610612766.0,Charlotte,Bobcats,College/University,10.0,Forward-Center,2013.0,2023.0,No,No,210.82,108.9,USA,3
202688,1610612756,Phoenix,Suns,Brandon Knight,Inactive,1610612765.0,Detroit,Pistons,College/University,9.0,Guard,2011.0,2021.0,Yes,No,187.96,82.6,USA,6
202066,1610612764,Washington,Wizards,Garrett Temple,Active,0.0,Undrafted,Undrafted,Unknown,13.0,Guard-Forward,2009.0,2023.0,Yes,No,198.12,88.5,USA,9
201567,1610612739,Cleveland,Cavaliers,Kevin Love,Active,1610612763.0,Memphis,Grizzlies,College/University,15.0,Forward-Center,2008.0,2023.0,No,No,203.2,113.9,USA,3
202328,1610612765,Detroit,Pistons,Greg Monroe,Inactive,1610612765.0,Detroit,Pistons,College/University,11.0,Forward-Center,2010.0,2021.0,Yes,No,208.28,113.4,USA,7
202691,1610612744,Golden State,Warriors,Klay Thompson,Active,1610612744.0,Golden State,Warriors,College/University,10.0,Guard,2011.0,2023.0,No,No,198.12,99.8,USA,1
203584,1610612766,Charlotte,Hornets,Troy Daniels,Inactive,0.0,Undrafted,Undrafted,Unknown,8.0,Guard,2013.0,2019.0,Yes,No,193.04,90.7,USA,6
2733,1610612744,Golden State,Warriors,Shaun Livingston,Inactive,1610612746.0,Los Angeles,Clippers,High School,16.0,Guard,2004.0,2018.0,Yes,No,200.66,87.1,USA,6
201977,1610612756,Phoenix,Suns,Marcus Thornton,Inactive,1610612748.0,Miami,Heat,College/University,8.0,Guard-Forward,2009.0,2016.0,Yes,No,193.04,93.0,USA,6
201948,1610612737,Atlanta,Hawks,Austin Daye,Inactive,1610612765.0,Detroit,Pistons,College/University,7.0,Forward,2009.0,2014.0,Yes,No,210.82,99.8,USA,4
203144,1610612752,New York,Knicks,Alexey Shved,Inactive,0.0,Undrafted,Undrafted,Unknown,3.0,Guard,2012.0,2014.0,No,No,198.12,84.8,Eastern Europe,3
203546,1610612743,Denver,Nuggets,Ian Clark,Inactive,0.0,Undrafted,Undrafted,Unknown,7.0,Guard,2013.0,2018.0,Yes,No,190.5,79.4,USA,4
101145,1610612742,Dallas,Mavericks,Monta Ellis,Inactive,1610612744.0,Golden State,Warriors,High School,13.0,Guard,2005.0,2016.0,No,No,190.5,83.9,USA,4
202700,1610612745,Houston,Rockets,Donatas Motiejunas,Inactive,1610612750.0,Minnesota,Timberwolves,Other Team/Club,7.0,Forward-Center,2012.0,2018.0,Yes,No,213.36,99.8,Eastern Europe,2
203110,1610612744,Golden State,Warriors,Draymond Green,Active,1610612744.0,Golden State,Warriors,College/University,11.0,Forward,2012.0,2023.0,No,No,198.12,104.3,USA,1
201589,1610612743,Denver,Nuggets,Darrell Arthur,Inactive,1610612740.0,New Orleans,Hornets,College/University,10.0,Forward,2008.0,2017.0,No,No,205.74,106.6,USA,2
204025,1610612757,Portland,Trail Blazers,Tim Frazier,Inactive,0.0,Undrafted,Undrafted,Unknown,8.0,Guard,2014.0,2021.0,Yes,No,182.88,77.1,USA,5
203142,1610612754,Indiana,Pacers,Chris Copeland,Inactive,0.0,Undrafted,Undrafted,Unknown,5.0,Forward,2012.0,2015.0,No,No,205.74,108.4,USA,2
203569,1610612738,Boston,Celtics,Chris Babb,Inactive,0.0,Undrafted,Undrafted,Unknown,3.0,Guard,2013.0,2014.0,Yes,No,195.58,102.1,USA,1
201991,1610612746,Los Angeles,Clippers,Lester Hudson,Inactive,1610612738.0,Boston,Celtics,College/University,5.0,Guard,2009.0,2014.0,Yes,No,190.5,86.2,USA,4
203085,1610612746,Los Angeles,Clippers,Austin Rivers,Active,1610612740.0,New Orleans,Hornets,College/University,11.0,Guard,2012.0,2023.0,No,No,193.04,90.7,USA,9
202874,1610612749,Milwaukee,Bucks,Chris Wright,Inactive,0.0,Undrafted,Undrafted,Unknown,3.0,Forward,2011.0,2013.0,Yes,No,205.74,102.5,USA,2
203119,1610612741,Chicago,Bulls,Kim English,Inactive,1610612765.0,Detroit,Pistons,College/University,2.0,Guard,2012.0,2012.0,Yes,No,198.12,90.7,USA,1
202354,1610612737,Atlanta,Hawks,Dexter Pittman,Inactive,1610612748.0,Miami,Heat,College/University,4.0,Center,2010.0,2013.0,Yes,No,210.82,129.3,USA,3
203484,1610612765,Detroit,Pistons,Kentavious Caldwell-Pope,Active,1610612765.0,Detroit,Pistons,College/University,10.0,Guard,2013.0,2023.0,No,No,195.58,92.5,USA,4
202706,1610612746,Los Angeles,Clippers,Jordan Hamilton,Inactive,1610612742.0,Dallas,Mavericks,College/University,6.0,Guard-Forward,2011.0,2015.0,Yes,No,200.66,99.8,USA,3
202703,1610612741,Chicago,Bulls,Nikola Mirotic,Inactive,1610612745.0,Houston,Rockets,Other Team/Club,6.0,Forward,2014.0,2018.0,No,No,208.28,113.4,Eastern Europe,3
201578,1610612744,Golden State,Warriors,Marreese Speights,Inactive,1610612755.0,Philadelphia,76ers,College/University,11.0,Forward-Center,2008.0,2017.0,No,No,208.28,115.7,USA,2
203501,1610612737,Atlanta,Hawks,Tim Hardaway Jr.,Active,1610612752.0,New York,Knicks,College/University,10.0,Guard-Forward,2013.0,2023.0,Yes,No,195.58,93.0,USA,3
201936,1610612740,New Orleans,Pelicans,Tyreke Evans,Inactive,1610612758.0,Sacramento,Kings,College/University,10.0,Guard,2009.0,2018.0,Yes,No,198.12,99.8,USA,4
203546,1610612744,Golden State,Warriors,Ian Clark,Inactive,0.0,Undrafted,Undrafted,Unknown,7.0,Guard,2013.0,2018.0,Yes,No,190.5,79.4,USA,4
1626172,1610612744,Golden State,Warriors,Kevon Looney,Active,1610612744.0,Golden State,Warriors,College/University,8.0,Forward,2015.0,2023.0,Yes,No,205.74,100.7,USA,1
1626245,1610612741,Chicago,Bulls,Cristiano Felicio,Inactive,0.0,Undrafted,Undrafted,Unknown,7.0,Forward-Center,2015.0,2020.0,Yes,No,210.82,122.5,Latin America,1
201171,1610612755,Philadelphia,76ers,Carl Landry,Inactive,1610612760.0,Seattle,SuperSonics,College/University,10.0,Forward,2007.0,2015.0,No,No,205.74,112.5,USA,4
1626154,1610612738,Boston,Celtics,RJ Hunter,Inactive,1610612738.0,Boston,Celtics,College/University,5.0,Guard,2015.0,2018.0,Yes,No,195.58,83.9,USA,3
1626196,1610612748,Miami,Heat,Josh Richardson,Active,1610612748.0,Miami,Heat,College/University,8.0,Guard,2015.0,2023.0,Yes,No,198.12,90.7,USA,6
2405,1610612748,Miami,Heat,Amar'e Stoudemire,Inactive,1610612756.0,Phoenix,Suns,High School,15.0,Forward-Center,2002.0,2015.0,No,No,208.28,111.1,USA,4
1626251,1610612758,Sacramento,Kings,Duje Dukan,Inactive,0.0,Undrafted,Undrafted,Unknown,2.0,Forward,2015.0,2015.0,Yes,No,205.74,99.8,Eastern Europe,1
1626185,1610612763,Memphis,Grizzlies,Jarell Martin,Inactive,1610612763.0,Memphis,Grizzlies,College/University,5.0,Forward,2015.0,2018.0,Yes,No,208.28,108.4,USA,2
1626204,1610612747,Los Angeles,Lakers,Larry Nance Jr.,Active,1610612747.0,Los Angeles,Lakers,College/University,8.0,Forward-Center,2015.0,2023.0,No,No,203.2,111.1,USA,4
1626145,1610612750,Minnesota,Timberwolves,Tyus Jones,Active,1610612739.0,Cleveland,Cavaliers,College/University,8.0,Guard,2015.0,2023.0,Yes,No,187.96,88.9,USA,2
101187,1610612764,Washington,Wizards,Alan Anderson,Inactive,0.0,Undrafted,Undrafted,Unknown,9.0,Forward-Guard,2005.0,2016.0,Yes,No,198.12,99.8,USA,2
203481,1610612762,Utah,Jazz,Jeff Withey,Inactive,1610612757.0,Portland,Trail Blazers,College/University,5.0,Center,2013.0,2017.0,No,No,213.36,104.3,USA,2
1626199,1610612765,Detroit,Pistons,Darrun Hilliard,Inactive,1610612765.0,Detroit,Pistons,College/University,4.0,Guard,2015.0,2017.0,Yes,No,198.12,99.8,USA,2
200811,1610612752,New York,Knicks,Lou Amundson,Inactive,0.0,Undrafted,Undrafted,Unknown,11.0,Forward,2006.0,2015.0,Yes,No,205.74,99.8,USA,7
1626146,1610612757,Portland,Trail Blazers,Cliff Alexander,Inactive,0.0,Undrafted,Undrafted,Unknown,2.0,Forward,2015.0,2015.0,Yes,No,203.2,108.9,USA,1
201945,1610612757,Portland,Trail Blazers,Gerald Henderson,Inactive,1610612766.0,Charlotte,Bobcats,College/University,9.0,Guard,2009.0,2016.0,No,No,195.58,97.5,USA,2
1626191,1610612751,Brooklyn,Nets,Chris McCullough,Inactive,1610612751.0,Brooklyn,Nets,College/University,4.0,Forward,2015.0,2017.0,Yes,No,205.74,97.5,USA,2
1626246,1610612759,San Antonio,Spurs,Boban Marjanovic,Active,0.0,Undrafted,Undrafted,Unknown,8.0,Center,2015.0,2023.0,Yes,No,223.52,131.5,Eastern Europe,5
1626166,1610612760,Oklahoma City,Thunder,Cameron Payne,Active,1610612760.0,Oklahoma City,Thunder,College/University,8.0,Guard,2015.0,2023.0,Yes,No,185.42,83.0,USA,3
1626176,1610612754,Indiana,Pacers,Rakeem Christmas,Inactive,1610612750.0,Minnesota,Timberwolves,College/University,3.0,Forward,2015.0,2016.0,Yes,No,205.74,113.4,USA,1
1626175,1610612738,Boston,Celtics,Jordan Mickey,Inactive,1610612738.0,Boston,Celtics,College/University,4.0,Center-Forward,2015.0,2017.0,Yes,No,203.2,106.6,USA,2
203135,1610612747,Los Angeles,Lakers,Robert Sacre,Inactive,1610612747.0,Los Angeles,Lakers,College/University,5.0,Center,2012.0,2015.0,Yes,No,213.36,122.5,North America,2
1626147,1610612742,Dallas,Mavericks,Justin Anderson,Inactive,1610612742.0,Dallas,Mavericks,College/University,7.0,Forward-Guard,2015.0,2021.0,Yes,No,195.58,104.8,USA,4
1626151,1610612766,Charlotte,Hornets,Aaron Harrison,Inactive,0.0,Undrafted,Undrafted,Unknown,3.0,Guard,2015.0,2017.0,Yes,No,198.12,95.3,USA,1
1626164,1610612756,Phoenix,Suns,Devin Booker,Active,1610612756.0,Phoenix,Suns,College/University,8.0,Guard,2015.0,2023.0,No,No,195.58,93.4,USA,1
201564,1610612749,Milwaukee,Bucks,O.J. Mayo,Inactive,1610612750.0,Minnesota,Timberwolves,College/University,9.0,Guard,2008.0,2015.0,No,No,195.58,95.3,USA,2
2570,1610612740,New Orleans,Pelicans,Kendrick Perkins,Inactive,1610612763.0,Memphis,Grizzlies,High School,14.0,Center,2003.0,2017.0,Yes,No,208.28,122.5,USA,5
203098,1610612742,Dallas,Mavericks,John Jenkins,Inactive,1610612737.0,Atlanta,Hawks,College/University,7.0,Guard,2012.0,2018.0,Yes,No,193.04,97.5,USA,3
101123,1610612748,Miami,Heat,Gerald Green,Inactive,1610612738.0,Boston,Celtics,High School,13.0,Guard-Forward,2005.0,2018.0,Yes,No,200.66,93.0,USA,5
1626148,1610612747,Los Angeles,Lakers,Anthony Brown,Inactive,1610612747.0,Los Angeles,Lakers,College/University,4.0,Forward-Guard,2015.0,2017.0,Yes,No,200.66,101.6,USA,2
203487,1610612749,Milwaukee,Bucks,Michael Carter-Williams,Inactive,1610612755.0,Philadelphia,76ers,College/University,9.0,Guard,2013.0,2023.0,No,No,195.58,86.2,USA,5
201167,1610612752,New York,Knicks,Arron Afflalo,Inactive,1610612765.0,Detroit,Pistons,College/University,12.0,Guard,2007.0,2017.0,No,No,195.58,95.3,USA,5
201168,1610612737,Atlanta,Hawks,Tiago Splitter,Inactive,1610612759.0,San Antonio,Spurs,Other Team/Club,8.0,Center-Forward,2010.0,2016.0,Yes,No,210.82,111.1,Latin America,3
201960,1610612761,Toronto,Raptors,DeMarre Carroll,Inactive,1610612763.0,Memphis,Grizzlies,College/University,12.0,Forward,2009.0,2019.0,Yes,No,198.12,97.5,USA,8
2747,1610612739,Cleveland,Cavaliers,JR Smith,Inactive,1610612740.0,New Orleans,Hornets,High School,17.0,Guard,2004.0,2019.0,No,No,198.12,99.8,USA,3
203552,1610612758,Sacramento,Kings,Seth Curry,Active,0.0,Undrafted,Undrafted,Unknown,9.0,Guard,2013.0,2023.0,Yes,No,185.42,83.9,USA,5
2757,1610612748,Miami,Heat,Beno Udrih,Inactive,1610612759.0,San Antonio,Spurs,Other Team/Club,14.0,Guard,2004.0,2016.0,No,No,190.5,93.0,Eastern Europe,6
203516,1610612763,Memphis,Grizzlies,James Ennis III,Inactive,1610612737.0,Atlanta,Hawks,College/University,8.0,Forward,2014.0,2021.0,Yes,No,198.12,97.5,USA,7
201596,1610612763,Memphis,Grizzlies,Mario Chalmers,Inactive,1610612750.0,Minnesota,Timberwolves,College/University,10.0,Guard,2008.0,2017.0,Yes,No,187.96,86.2,USA,2
201160,1610612753,Orlando,Magic,Jason Smith,Inactive,1610612748.0,Miami,Heat,College/University,11.0,Forward-Center,2007.0,2018.0,No,No,213.36,108.9,USA,5
203088,1610612755,Philadelphia,76ers,Kendall Marshall,Inactive,1610612756.0,Phoenix,Suns,College/University,5.0,Guard,2012.0,2015.0,Yes,No,193.04,90.7,USA,3
1626155,1610612745,Houston,Rockets,Sam Dekker,Inactive,1610612745.0,Houston,Rockets,College/University,5.0,Forward,2015.0,2021.0,Yes,No,203.2,99.3,USA,2
101179,1610612756,Phoenix,Suns,Ronnie Price,Inactive,0.0,Undrafted,Undrafted,Unknown,13.0,Guard,2005.0,2016.0,No,No,187.96,86.2,USA,3
203145,1610612737,Atlanta,Hawks,Kent Bazemore,Active,0.0,Undrafted,Undrafted,Unknown,11.0,Guard-Forward,2012.0,2021.0,Yes,No,193.04,88.5,USA,4
101111,1610612742,Dallas,Mavericks,Charlie Villanueva,Inactive,1610612761.0,Toronto,Raptors,College/University,12.0,Forward,2005.0,2015.0,No,No,210.82,105.2,USA,3
201228,1610612753,Orlando,Magic,C.J. Watson,Inactive,0.0,Undrafted,Undrafted,Unknown,11.0,Guard,2007.0,2016.0,Yes,No,187.96,79.4,USA,4
203530,1610612743,Denver,Nuggets,Joffrey Lauvergne,Inactive,1610612763.0,Memphis,Grizzlies,Other Team/Club,5.0,Center,2014.0,2017.0,No,No,210.82,117.9,Western Europe,2
202357,1610612750,Minnesota,Timberwolves,Nemanja Bjelica,Inactive,1610612764.0,Washington,Wizards,Other Team/Club,8.0,Forward,2015.0,2021.0,No,No,205.74,106.1,Eastern Europe,3
1626179,1610612738,Boston,Celtics,Terry Rozier,Active,1610612738.0,Boston,Celtics,College/University,8.0,Guard,2015.0,2023.0,Yes,No,185.42,86.2,USA,2
200746,1610612759,San Antonio,Spurs,LaMarcus Aldridge,Inactive,1610612741.0,Chicago,Bulls,College/University,17.0,Center-Forward,2006.0,2021.0,No,No,210.82,113.4,USA,3
1626153,1610612761,Toronto,Raptors,Delon Wright,Active,1610612761.0,Toronto,Raptors,College/University,8.0,Guard,2015.0,2023.0,Yes,No,195.58,83.9,USA,5
203955,1610612756,Phoenix,Suns,Bryce Cotton,Inactive,0.0,Undrafted,Undrafted,Unknown,3.0,Guard,2014.0,2015.0,Yes,No,185.42,74.8,USA,1
2199,1610612756,Phoenix,Suns,Tyson Chandler,Inactive,1610612746.0,Los Angeles,Clippers,High School,20.0,Center,2001.0,2019.0,No,No,213.36,106.6,USA,8
2406,1610612758,Sacramento,Kings,Caron Butler,Inactive,1610612748.0,Miami,Heat,College/University,15.0,Forward,2002.0,2015.0,No,No,200.66,103.4,USA,7
203492,1610612759,San Antonio,Spurs,Ray McCallum,Inactive,1610612758.0,Sacramento,Kings,College/University,4.0,Guard,2013.0,2015.0,Yes,No,190.5,86.2,USA,2
101150,1610612747,Los Angeles,Lakers,Lou Williams,Inactive,1610612755.0,Philadelphia,76ers,High School,18.0,Guard,2005.0,2021.0,Yes,No,187.96,79.4,USA,5
202388,1610612751,Brooklyn,Nets,Donald Sloan,Inactive,0.0,Undrafted,Undrafted,Unknown,6.0,Guard,2011.0,2015.0,Yes,No,190.5,93.0,USA,3
203084,1610612744,Golden State,Warriors,Harrison Barnes,Active,1610612744.0,Golden State,Warriors,College/University,11.0,Forward,2012.0,2023.0,No,No,203.2,102.1,USA,3
202349,1610612749,Milwaukee,Bucks,Greivis Vasquez,Inactive,1610612763.0,Memphis,Grizzlies,College/University,7.0,Guard,2010.0,2016.0,No,No,198.12,98.4,Latin America,4
202693,1610612756,Phoenix,Suns,Markieff Morris,Active,1610612756.0,Phoenix,Suns,College/University,12.0,Forward,2011.0,2023.0,No,No,205.74,111.1,USA,7
2446,1610612759,San Antonio,Spurs,Rasual Butler,Inactive,1610612748.0,Miami,Heat,College/University,14.0,Forward,2002.0,2015.0,Yes,No,200.66,97.5,USA,3
1626161,1610612758,Sacramento,Kings,Willie Cauley-Stein,Active,1610612758.0,Sacramento,Kings,College/University,7.0,Center,2015.0,2023.0,Yes,No,213.36,108.9,USA,4
101162,1610612764,Washington,Wizards,Marcin Gortat,Inactive,1610612756.0,Phoenix,Suns,Other Team/Club,12.0,Center,2007.0,2018.0,Yes,No,210.82,108.9,Eastern Europe,3
1626149,1610612745,Houston,Rockets,Montrezl Harrell,Active,1610612745.0,Houston,Rockets,College/University,8.0,Forward-Center,2015.0,2023.0,Yes,No,200.66,108.9,USA,3
1626174,1610612755,Philadelphia,76ers,Christian Wood,Active,0.0,Undrafted,Undrafted,Unknown,7.0,Forward,2015.0,2023.0,Yes,No,205.74,97.1,USA,6
101114,1610612742,Dallas,Mavericks,Deron Williams,Inactive,1610612762.0,Utah,Jazz,College/University,13.0,Guard,2005.0,2016.0,No,No,190.5,90.7,USA,3
1626202,1610612754,Indiana,Pacers,Joe Young,Inactive,1610612754.0,Indiana,Pacers,College/University,3.0,Guard,2015.0,2017.0,Yes,No,187.96,83.9,USA,1
201962,1610612740,New Orleans,Pelicans,Toney Douglas,Inactive,1610612747.0,Los Angeles,Lakers,College/University,8.0,Guard,2009.0,2016.0,No,No,187.96,88.5,USA,4
1626144,1610612743,Denver,Nuggets,Emmanuel Mudiay,Inactive,1610612743.0,Denver,Nuggets,Other Team/Club,7.0,Guard,2015.0,2021.0,Yes,No,190.5,90.7,Africa,4
201587,1610612766,Charlotte,Hornets,Nicolas Batum,Active,1610612745.0,Houston,Rockets,Other Team/Club,15.0,Guard-Forward,2008.0,2023.0,No,No,203.2,104.3,Western Europe,3
201582,1610612740,New Orleans,Pelicans,Alexis Ajinca,Inactive,1610612766.0,Charlotte,Bobcats,Other Team/Club,8.0,Center,2008.0,2017.0,Yes,No,218.44,112.5,Western Europe,4
101161,1610612738,Boston,Celtics,Amir Johnson,Inactive,1610612765.0,Detroit,Pistons,High School,15.0,Center-Forward,2005.0,2018.0,Yes,No,205.74,108.9,USA,4
203081,1610612757,Portland,Trail Blazers,Damian Lillard,Active,1610612757.0,Portland,Trail Blazers,College/University,11.0,Guard,2012.0,2023.0,No,Yes,187.96,88.5,USA,1
203124,1610612752,New York,Knicks,Kyle O'Quinn,Inactive,1610612753.0,Orlando,Magic,College/University,9.0,Center-Forward,2012.0,2019.0,No,No,205.74,113.4,USA,3
1626181,1610612761,Toronto,Raptors,Norman Powell,Active,1610612749.0,Milwaukee,Bucks,College/University,8.0,Guard,2015.0,2023.0,Yes,No,193.04,97.5,USA,3
204014,1610612750,Minnesota,Timberwolves,Damjan Rudez,Inactive,0.0,Undrafted,Undrafted,Unknown,4.0,Forward,2014.0,2016.0,No,No,208.28,103.4,Eastern Europe,1
201619,1610612739,Cleveland,Cavaliers,Sasha Kaun,Inactive,1610612760.0,Oklahoma City,Thunder,College/University,2.0,Center,2008.0,2015.0,Yes,No,210.82,117.9,Eastern Europe,1
101135,1610612738,Boston,Celtics,David Lee,Inactive,1610612752.0,New York,Knicks,College/University,13.0,Forward-Center,2005.0,2016.0,No,No,205.74,111.1,USA,4
1626159,1610612748,Miami,Heat,Justise Winslow,Active,1610612748.0,Miami,Heat,College/University,8.0,Forward-Guard,2015.0,2023.0,No,No,198.12,100.7,USA,4
201150,1610612766,Charlotte,Hornets,Spencer Hawes,Inactive,1610612758.0,Sacramento,Kings,College/University,11.0,Forward-Center,2007.0,2016.0,Yes,No,215.9,111.1,USA,5
201941,1610612754,Indiana,Pacers,Jordan Hill,Inactive,1610612752.0,New York,Knicks,College/University,9.0,Forward-Center,2009.0,2016.0,No,No,208.28,108.9,USA,3
203461,1610612761,Toronto,Raptors,Anthony Bennett,Inactive,1610612739.0,Cleveland,Cavaliers,College/University,5.0,Forward,2013.0,2016.0,Yes,No,203.2,106.6,North America,4
101127,1610612751,Brooklyn,Nets,Jarrett Jack,Inactive,1610612743.0,Denver,Nuggets,College/University,14.0,Guard,2005.0,2017.0,Yes,No,190.5,90.7,USA,6
1626156,1610612747,Los Angeles,Lakers,D'Angelo Russell,Active,1610612747.0,Los Angeles,Lakers,College/University,8.0,Guard,2015.0,2023.0,No,No,193.04,87.5,USA,4
202083,1610612742,Dallas,Mavericks,Wesley Matthews,Active,0.0,Undrafted,Undrafted,Unknown,14.0,Guard,2009.0,2023.0,No,No,195.58,99.8,USA,6
101138,1610612747,Los Angeles,Lakers,Brandon Bass,Inactive,1610612740.0,New Orleans,Hornets,College/University,13.0,Forward,2005.0,2016.0,Yes,No,203.2,113.4,USA,3
203200,1610612737,Atlanta,Hawks,Justin Holiday,Active,0.0,Undrafted,Undrafted,Unknown,10.0,Forward-Guard,2012.0,2023.0,Yes,No,198.12,81.6,USA,7
202379,1610612742,Dallas,Mavericks,Jeremy Evans,Inactive,1610612762.0,Utah,Jazz,College/University,7.0,Forward,2010.0,2017.0,Yes,No,205.74,90.7,USA,3
2585,1610612742,Dallas,Mavericks,Zaza Pachulia,Inactive,1610612753.0,Orlando,Magic,Other Team/Club,17.0,Center,2003.0,2018.0,No,No,210.82,122.5,Eastern Europe,5
1626143,1610612755,Philadelphia,76ers,Jahlil Okafor,Inactive,1610612755.0,Philadelphia,76ers,College/University,7.0,Center-Forward,2015.0,2020.0,Yes,No,208.28,122.5,USA,4
1626158,1610612755,Philadelphia,76ers,Richaun Holmes,Active,1610612755.0,Philadelphia,76ers,College/University,8.0,Forward,2015.0,2023.0,Yes,No,203.2,106.6,USA,3
2034,1610612743,Denver,Nuggets,Mike Miller,Inactive,1610612753.0,Orlando,Magic,College/University,18.0,Guard-Forward,2000.0,2016.0,No,No,203.2,98.9,USA,6
202390,1610612764,Washington,Wizards,Gary Neal,Inactive,0.0,Undrafted,Undrafted,Unknown,7.0,Guard,2010.0,2016.0,Yes,No,193.04,95.3,USA,5
202714,1610612762,Utah,Jazz,Shelvin Mack,Inactive,1610612764.0,Washington,Wizards,College/University,9.0,Guard,2011.0,2018.0,Yes,No,190.5,92.1,USA,3
201971,1610612756,Phoenix,Suns,DeJuan Blair,Inactive,1610612759.0,San Antonio,Spurs,College/University,7.0,Center-Forward,2009.0,2015.0,Yes,No,200.66,122.5,USA,3
